401	factoid	Who was Maria Theresa? 
402	factoid	What nationality was Jackson Pollock? 
403	factoid	Tell me what city the Kentucky Horse Park is near? 
404	factoid	What is the state nickname of Mississippi? 
405	factoid	Who used to make cars with rotary engines? 
406	factoid	What is the tallest mountain? 
407	factoid	What is Black Hills, South Dakota most famous for? 
408	factoid	What kind of animal was Winnie the Pooh? 
409	factoid	What's another name for aspartame? 
410	factoid	What does hazmat stand for? 
411	factoid	What tourist attractions are there in Reims? 
412	factoid	Name a film in which Jude Law acted. 
413	factoid	Where are the U.S. headquarters for Procter & Gamble? 
414	factoid	What's the formal name for Lou Gehrig's disease? 
415	factoid	What does CNN stand for? 
416	factoid	When was CNN's first broadcast? 
417	factoid	Who owns CNN? 
418	factoid	What is the name of a Salt Lake City newspaper? 
419	factoid	Who was Jane Goodall? 
420	factoid	What is pandoro? 
421	factoid	What is thalassemia? 
422	factoid	When did Princess Diana and Prince Charles get married? 
423	factoid	What soft drink contains the largest amount of caffeine? 
424	factoid	What do you call a group of geese? 
425	factoid	How many months does a normal human pregnancy last? 
426	factoid	What format was VHS's main competition? 
427	factoid	What culture developed the idea of potlatch? 
428	factoid	Where is Logan International located? 
429	factoid	What university was Woodrow Wilson President of? 
430	factoid	Where is Basque country located? 
431	factoid	What does CPR stand for? 
432	factoid	What state produces the best lobster to eat? 
433	factoid	Who was Darth Vader's son? 
434	factoid	What is a nanometer? 
435	factoid	How did Bob Marley die? 
436	factoid	What instrument is Ray Charles best known for playing? 
437	factoid	What is Dick Clark's birthday? 
438	factoid	What is titanium? 
439	factoid	What is "Nine Inch Nails"? 
440	factoid	Where was Poe born? 
441	factoid	What king was forced to agree to the Magna Carta? 
442	factoid	What's the name of Pittsburgh's baseball team? 
443	factoid	What is the chemical formula/name for napalm? 
444	factoid	Where is the location of the Orange Bowl? 
445	factoid	When was the last major eruption of Mount St. Helens? 
446	factoid	What is the abbreviation for Original Equipment Manufacturer? 
447	factoid	What is anise? 
448	factoid	Where is Rider College located? 
449	factoid	What does Nicholas Cage do for a living? 
450	factoid	What does caliente mean (in English)? 
451	factoid	Where is McCarren Airport? 
452	factoid	Who created "The Muppets"? 
453	factoid	When is Bastille Day? 
454	factoid	What is the Islamic counterpart to the Red Cross? 
455	factoid	What is Colin Powell best known for? 
456	factoid	What is the busiest air travel season? 
457	factoid	Where is Webster University? 
458	factoid	What's the name of a golf course in Myrtle Beach? 
459	factoid	When was John D. Rockefeller born? 
460	factoid	Name a Gaelic language. 
461	factoid	Who was the author of the book about computer hackers called "The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage"? 
462	factoid	What is measured in curies? 
463	factoid	What is a stratocaster? 
464	factoid	Where are the headquarters of Eli Lilly? 
465	factoid	Where did Hillary Clinton graduate college? 
466	factoid	Where is Glasgow? 
467	factoid	Who was Samuel Johnsons's friend and biographer? 
468	factoid	What is tyvek? 
469	factoid	Who coined the term "cyberspace" in his novel "Neuromancer"? 
470	factoid	Who is the president of Bolivia? 
471	factoid	What year did Hitler die? 
472	factoid	When did the American Civil War end? 
473	factoid	Who created the character of Scrooge? 
474	factoid	Who first broke the sound barrier? 
475	factoid	What is the salary of a U.S. Representative? 
476	factoid	Name one of the Seven Wonders of the Ancient World. 
477	factoid	What are the birth dates for scorpios? 
478	factoid	What is the airport code for Los Angeles International? 
479	factoid	Who provides telephone service in Orange County, California? 
480	factoid	What is the zip code for Fremont, CA? 
481	factoid	Who shot Billy the Kid? 
482	factoid	Who is the monarch of the United Kingdom? 
483	factoid	What is sake? 
484	factoid	What is the name of the Lion King's son in the movie, "The Lion King"? 
485	factoid	Where is Amsterdam? 
486	factoid	How many states have a "lemon law" for new automobiles? 
487	factoid	What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger? 
488	factoid	What continent is Bolivia on? 
489	factoid	What are the Poconos? 
490	factoid	Where did guinea pigs originate? 
491	factoid	Where did Woodstock take place? 
492	factoid	What is the name of the vaccine for chicken pox? 
493	factoid	What is Betsy Ross famous for? 
494	factoid	Who wrote the book, "The Grinch Who Stole Christmas"? 
495	factoid	When did Aldous Huxley write, "Brave New World"? 
496	factoid	Who wrote the book, "Song of Solomon"? 
497	factoid	Who portrayed Jake in the television show, "Jake and the Fatman"? 
498	factoid	Who portrayed Fatman in the television show, "Jake and the Fatman"? 
499	factoid	Where is Venezuela? 
500	factoid	What city in Florida is Sea World in? 
501	factoid	What is the population of Ohio? 
502	factoid	What is one of the cities that the University of Minnesota is located in? 
503	factoid	What kind of sports team is the Buffalo Sabres? 
504	factoid	Who is the founder of the Wal-Mart stores? 
505	factoid	What city is Massachusetts General Hospital located in? 
506	factoid	Who reports the weather on the "Good Morning America" television show? 
507	factoid	When did the California lottery begin? 
508	factoid	Where is Los Vegas? 
509	factoid	When was Beethoven born? 
510	factoid	What's the name of the tiger that advertises for Frosted Flakes cereal? 
511	factoid	Where is Tufts University? 
512	factoid	What movie did Madilyn Kahn star in with Gene Wilder? 
513	factoid	When did the royal wedding of Prince Andrew and Fergie take place? 
514	factoid	What cereal goes "snap, crackle, pop"? 
515	factoid	For what disease is the drug Sinemet used as a treatment? 
516	factoid	Who is Henry Butler? 
517	factoid	What province is Edmonton located in? 
518	factoid	In what area of the world was the Six Day War fought? 
519	factoid	What is the zip code for Parsippany, NJ? 
520	factoid	When was the first Barbie produced? 
521	factoid	What was the distinguishing mark on the "Little Rascals" dog? 
522	factoid	What does EKG stand for? 
523	factoid	What is Chiricahua the name of? 
524	factoid	Where did Wicca first develop? 
525	factoid	Name a symptom of mononucleosis. 
526	factoid	Where are diamonds mined? 
527	factoid	When was the NFL established? 
528	factoid	What are geckos? 
529	factoid	Who is Terrence Malick? 
530	factoid	What other name were the "Little Rascals" known as? 
531	factoid	What was the name of the "Little Rascals" dog? 
532	factoid	What breed of dog was the "Little Rascals" dog? 
533	factoid	Who won the rugby world cup in 1987? 
534	factoid	Where is Windsor Castle? 
535	factoid	Who portrayed "Rosanne Rosanna-Dana" on the television show "Saturday Night Live"? 
536	factoid	What is the population of the United States? 
537	factoid	What animal do buffalo wings come from? 
538	factoid	When was the bar-code invented? 
539	factoid	What is witch hazel? 
540	factoid	What's the abbreviation for limited partnership? 
541	factoid	What was the purpose of the Manhattan project? 
542	factoid	What is the most common kind of skin cancer in the U.S.? 
543	factoid	Name a civil war battlefield. 
544	factoid	What are pomegranates? 
545	factoid	Who wrote the song, "Silent Night"? 
546	factoid	Who portrayed "the man without a face" in the movie of the same name? 
547	factoid	When was the Hoover Dam constructed? 
548	factoid	What's the most famous tourist attraction in Rome? 
549	factoid	At Christmas time, what is the traditional thing to do under the mistletoe? 
550	factoid	What is the Pennsylvania state income tax rate? 
551	factoid	What is the name of the Michelangelo painting that shows two hands with fingers touching? 
552	factoid	What caused the Lynmouth floods? 
553	factoid	What is the name of the company that manufactures the "American Girl" doll collection? 
554	factoid	How many zip codes are there in the U.S.? 
555	factoid	What was the name of the Titanic's captain? 
556	factoid	How many copies of an album must be sold for it to be a gold album? 
557	factoid	When is the Tulip Festival in Michigan? 
558	factoid	What is Giorgio Vasari famous for? 
559	factoid	Who created the character James Bond? 
560	factoid	What store does Martha Stewart advertise for? 
561	factoid	Name an American made motorcycle. 
562	factoid	What Cruise Line does Kathie Lee Gifford advertise for? 
563	factoid	Name a movie that the actress, Sandra Bullock, had a role in. 
564	factoid	Where is the Thomas Edison Museum? 
565	factoid	What is TCI? 
566	factoid	What state does MO stand for? 
567	factoid	Name a female figure skater. 
568	factoid	What state is the Filenes store located in? 
569	factoid	How much calcium should an adult female have daily? 
570	factoid	What hockey team did Wayne Gretzky play for? 
571	factoid	What hair color can I use to just cover a little gray? 
572	factoid	How long would it take for a $50 savings bond to mature? 
573	factoid	How many home runs did Lou Gehrig have during his career? 
574	factoid	How many states have a lottery? 
575	factoid	What kind of a sports team is the Wisconsin Badgers? 
576	factoid	What is the name of Joan Jett's band? 
577	factoid	Can you give me the name of a clock maker in London, England? 
578	factoid	What was the name of the sitcom that Alyssa Milano starred in with Tony Danza? 
579	factoid	What is the real name of the singer, Madonna? 
580	factoid	Where did yoga originate? 
581	factoid	What flower did Vincent Van Gogh paint? 
582	factoid	What radio station did Paul Harvey work for? 
583	factoid	What's the name of the song Will Smith sings about parents? 
584	factoid	What does NASA stand for? 
585	factoid	What famous model was married to Billy Joel? 
586	factoid	What is the chemical symbol for nitrogen? 
587	factoid	In what book can I find the story of Aladdin? 
588	factoid	When did World War I start? 
589	factoid	What state is Niagra Falls located in? 
590	factoid	What's the name of the actress who starred in the movie, "Silence of the Lambs"? 
591	factoid	Who owns the St. Louis Rams? 
592	factoid	Where could I go to take a ride on a steam locomotive? 
593	factoid	When was the movie, Caligula, made? 
594	factoid	Name an American war plane? 
595	factoid	Where is Burma? 
596	factoid	How many highway miles to the gallon can you get with the Ford Fiesta? 
597	factoid	Name a novel written by John Steinbeck. 
598	factoid	Who wrote the song, "Boys of Summer"? 
599	factoid	What is the mascot for Notre Dame University? 
600	factoid	What is typhoid fever? 
601	factoid	When did the neanderthal man live? 
602	factoid	Who manufactures the software, "PhotoShop"? 
603	factoid	How many casinos are in Atlantic City, NJ? 
604	factoid	What state does Martha Stewart live in? 
605	factoid	Who was the first woman in space? 
606	factoid	What are Cushman and Wakefield known for? 
607	factoid	What is D.B. Cooper known for? 
608	factoid	When was Nostradamus born? 
609	factoid	When was "the Great Depression"? 
610	factoid	What is Archimedes famous for? 
611	factoid	What is the medical condition of hypertension? 
612	factoid	Who created the comic strip, "Garfield"? 
613	factoid	Where is the Isle of Man? 
614	factoid	Who wrote the book, "Huckleberry Finn"? 
615	factoid	What day is known as the "national day of prayer"? 
616	factoid	What is the purpose of a car bra? 
617	factoid	What are chloroplasts? 
618	factoid	What is the name of the art of growing miniature trees? 
619	factoid	What is the telephone number for the University of Kentucky? 
620	factoid	Who wrote "The Scarlet Letter"? 
621	factoid	Name an art gallery in New York. 
622	factoid	What type of hunting are retrievers used for? 
623	factoid	What party was Winston Churchill a member of? 
624	factoid	How was Teddy Roosevelt related to FDR? 
625	factoid	When did the Chernobyl nuclear accident occur? 
626	factoid	What does SIDS stand for? 
627	factoid	What's the name of the star of the cooking show, "Galloping Gourmet"? 
628	factoid	What city is 94.5 KDGE Radio located in? 
629	factoid	What President became Chief Justice after his presidency? 
630	factoid	How tall is kilamanjaro? 
631	factoid	Who won the nobel prize in literature in 1988? 
632	factoid	What's the name of the Tampa newspaper? 
633	factoid	How long do hermit crabs live? 
634	factoid	What is Dr. Ruth's last name? 
635	factoid	What is cribbage? 
636	factoid	Italy is the largest producer of what? 
637	factoid	What wrestling star became "The Incredible Hulk"? 
638	factoid	Who wrote "The Pit and the Pendulum"? 
639	factoid	Who manufacturers Magic Chef applicances? 
640	factoid	When was the first Wall Street Journal published? 
641	factoid	What is the normal resting heart rate of a healthy adult? 
642	factoid	Who's the lead singer of the Led Zeppelin band? 
643	factoid	Who wrote "An Ideal Husband"? 
644	factoid	What is ouzo? 
645	factoid	When did the Dow first reach 2000? 
646	factoid	Who was Charles Lindbergh's wife? 
647	factoid	How many miles is it from London, England to Plymouth, England? 
648	factoid	Who is Secretary-General of the United Nations? 
649	factoid	Who played the teacher in Dead Poet's Society? 
650	factoid	How many counties are in Indiana? 
651	factoid	What actress starred in "The Lion in Winter"? 
652	factoid	Where was Tesla born? 
653	factoid	What's the name of a hotel in Indianapolis? 
654	factoid	What U.S. Government agency registers trademarks? 
655	factoid	Who started the Dominos Pizza chain? 
656	factoid	What is the hair style called that new military recruits receive? 
657	factoid	In what country is a stuck-out tongue a friendly greeting? 
658	factoid	Where is Kings Canyon? 
659	factoid	Where is the Mayo Clinic? 
660	factoid	How big is the Electoral College? 
661	factoid	How much does one ton of cement cost? 
662	factoid	Where does Mother Angelica live? 
663	factoid	How many people watch network television? 
664	factoid	What is the name of a Greek god? 
665	factoid	What year was the first automobile manufactured? 
666	factoid	What's the population of Mississippi? 
667	factoid	What was the name of Jacques Cousteau's ship? 
668	factoid	What are the names of Jacques Cousteau's two sons? 
669	factoid	What is Java? 
670	factoid	What does Final Four refer to in the sports world? 
671	factoid	What does Knight Ridder publish? 
672	factoid	What task does the Bouvier breed of dog perform? 
673	factoid	What sport do the Cleaveland Cavaliers play? 
674	factoid	What year was the Avery Dennison company founded? 
675	factoid	What's the population of Biloxi, Mississippi? 
676	factoid	Name a ballet company Mikhail Baryshnikov has danced for? 
677	factoid	What was the name of the television show, staring Karl Malden, that had San Francisco in the title? 
678	factoid	Who was the founding member of the Pink Floyd band? 
679	factoid	What did Delilah do to Samson's hair? 
680	factoid	What's the name of the Tokyo Stock Exchange? 
681	factoid	What actor first portrayed James Bond? 
682	factoid	What type of horses appear on the Budweiser commercials? 
683	factoid	What do river otters eat? 
684	factoid	When did the art of quilting begin? 
685	factoid	When did Amtrak begin operations? 
686	factoid	Where is the Smithsonian Institute located? 
687	factoid	What year did the Vietnam War end? 
688	factoid	What country are Godiva chocolates from? 
689	factoid	How many islands does Fiji have? 
690	factoid	What card company sells Christmas ornaments? 
691	factoid	Who manufactures synthroid? 
692	factoid	What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize? 
693	factoid	What city did the Flintstones live in? 
694	factoid	Who was the oldest U.S. president? 
695	factoid	Who was the tallest U.S. president? 
696	factoid	Where is Santa Lucia? 
697	factoid	Which U.S. President is buried in Washington, D.C.? 
698	factoid	Where is Ocho Rios? 
699	factoid	What year was Janet Jackson's first album released? 
700	factoid	What is another name for nearsightedness? 
701	factoid	Winnie the Pooh is what kind of animal?   
702	factoid	What species was Winnie the Pooh? 
703	factoid	Winnie the Pooh is an imitation of which animal? 
704	factoid	What was the species of Winnie the Pooh? 
705	factoid	Aspartame is also known as what? 
706	factoid	What is a synonym for aspartame? 
707	factoid	Aspartame is known by what other name? 
708	factoid	Aspartame is also called what? 
709	factoid	Hazmat stands for what? 
710	factoid	What is the definition of hazmat? 
711	factoid	What are the names of the tourist attractions in Reims? 
712	factoid	What do most tourists visit in Reims? 
713	factoid	What attracts tourists to Reims? 
714	factoid	What are tourist attractions in Reims? 
715	factoid	What could I see in Reims? 
716	factoid	What is worth seeing in Reims? 
717	factoid	What can one see in Reims? 
718	factoid	Jude Law was in what movie? 
719	factoid	Jude Law acted in which film? 
720	factoid	What is a film starring Jude Law? 
721	factoid	What film was Jude Law in? 
722	factoid	What film or films has Jude Law appeared in? 
723	factoid	What city houses the U.S. headquarters of Procter and Gamble? 
724	factoid	Where is Procter & Gamble headquartered in the U.S.? 
725	factoid	What is the U.S. location of Procter & Gamble corporate offices? 
726	factoid	Procter & Gamble is headquartered in which U.S. city? 
727	factoid	Where is Procter & Gamble based in the U.S.? 
728	factoid	What is the recommended daily requirement for folic acid for pregnant women? 
729	factoid	How much folic acid should a pregnant woman get each day? 
730	factoid	What is the daily requirement of folic acid for an expectant mother? 
731	factoid	What amount of folic acid should an expectant mother take daily? 
732	factoid	Name the first Russian astronaut to do a spacewalk. 
733	factoid	Who was the first Russian astronaut to walk in space? 
734	factoid	Who was the first Russian to do a spacewalk? 
735	factoid	CNN is the abbreviation for what? 
736	factoid	CNN is an acronym for what? 
737	factoid	What was the date of CNN's first broadcast? 
738	factoid	CNN began broadcasting in what year? 
739	factoid	CNN's first broadcast occurred on what date? 
740	factoid	When did CNN begin broadcasting? 
741	factoid	When did CNN go on the air? 
742	factoid	Who is the owner of CNN? 
743	factoid	CNN is owned by whom? 
744	factoid	What newspaper serves Salt Lake City? 
745	factoid	Name a Salt Lake City newspaper. 
746	factoid	What is Jane Goodall famous for? 
747	factoid	What is Jane Goodall known for? 
748	factoid	Why is Jane Goodall famous? 
749	factoid	What made Jane Goodall famous? 
750	factoid	Define thalassemia. 
751	factoid	What is the meaning of thalassemia? 
752	factoid	How is thalassemia defined? 
753	factoid	What soft drink is most heavily caffeinated? 
754	factoid	What is the most heavily caffeinated soft drink? 
755	factoid	To get the most caffeine, what soda should I drink? 
756	factoid	Which type of soda has the greatest amount of caffeine? 
757	factoid	What soft drink would provide me with the biggest intake of caffeine? 
758	factoid	What is the collective term for geese? 
759	factoid	What is the collective noun for geese? 
760	factoid	What is the term for a group of geese? 
761	factoid	What is the name given to a group of geese? 
762	factoid	What is the gestation period for human pregnancies? 
763	factoid	How long is human gestation? 
764	factoid	What is the gestation period for humans? 
765	factoid	A normal human pregnancy lasts how many months? 
766	factoid	What was the alternate to VHS? 
767	factoid	What video format was an alternative to VHS? 
768	factoid	What format was the major competition of VHS? 
769	factoid	What ethnic group introduced the idea of potlatch? 
770	factoid	What is the cultural origin of the ceremony of potlatch? 
771	factoid	Who developed potlatch? 
772	factoid	Where is Logan Airport? 
773	factoid	What city is Logan Airport in? 
774	factoid	Logan International serves what city? 
775	factoid	Logan International is located in what city? 
776	factoid	What city's airport is named Logan International? 
777	factoid	What city is served by Logan International Airport? 
778	factoid	Woodrow Wilson was president of which university? 
779	factoid	Name the university of which Woodrow Wilson was president. 
780	factoid	Woodrow Wilson served as president of what university? 
781	factoid	What does the acronym CPR mean? 
782	factoid	What do the initials CPR stand for? 
783	factoid	CPR is the abbreviation for what? 
784	factoid	What is the meaning of "CPR"? 
785	factoid	What was the name of Darth Vader's son? 
786	factoid	What was Darth Vader's son named? 
787	factoid	What caused the death of Bob Marley? 
788	factoid	What killed Bob Marley? 
789	factoid	What was the cause of Bob Marley's death? 
790	factoid	What instrument does Ray Charles play? 
791	factoid	Musician Ray Charles plays what instrument? 
792	factoid	Ray Charles plays which instrument? 
793	factoid	Ray Charles is best known for playing what instrument? 
794	factoid	When was Dick Clark born? 
795	factoid	When is Dick Clark's birthday? 
796	factoid	What is Dick Clark's date of birth? 
797	factoid	What was Poe's birthplace? 
798	factoid	What was the birthplace of Edgar Allen Poe? 
799	factoid	Where is Poe's birthplace? 
800	factoid	What monarch signed the Magna Carta? 
801	factoid	Which king signed the Magna Carta? 
802	factoid	Who was the king who was forced to agree to the Magna Carta? 
803	factoid	What king signed the Magna Carta? 
804	factoid	Who was the king who signed the Magna Carta? 
805	factoid	Where is one's corpus callosum found? 
806	factoid	What part of your body contains the corpus callosum? 
807	factoid	The corpus callosum is in what part of the body? 
808	factoid	What English word has the most letters? 
809	factoid	What English word contains the most letters? 
810	factoid	What is the longest English word? 
811	factoid	What is the name of the inventor of silly putty? 
812	factoid	Silly putty was invented by whom? 
813	factoid	Who was the inventor of silly putty? 
814	factoid	When was Berlin's Brandenburg gate erected? 
815	factoid	What is the date of Boxing Day? 
816	factoid	What date is Boxing Day? 
817	factoid	Boxing Day is celebrated on what date? 
818	factoid	What city does McCarren Airport serve? 
819	factoid	What city is served by McCarren Airport? 
820	factoid	McCarren Airport is located in what city? 
821	factoid	What is the location of McCarren Airport? 
822	factoid	Where is McCarren Airport located? 
823	factoid	Who invented "The Muppets"? 
824	factoid	What was the name of "The Muppets" creator? 
825	factoid	"The Muppets" was created by whom? 
826	factoid	Name the creator of "The Muppets". 
827	factoid	Who is the creator of "The Muppets"? 
828	factoid	What is the date of Bastille Day? 
829	factoid	Bastille Day occurs on which date? 
830	factoid	What is the equivalent of the Red Cross in the Middle East? 
831	factoid	What is the name of the Islamic counterpart to the Red Cross? 
832	factoid	Name the Islamic counterpart to the Red Cross. 
833	factoid	What is the Islamic equivalent of the Red Cross? 
834	factoid	What is the name given to the Islamic counterpart of the Red Cross? 
835	factoid	Colin Powell is most famous for what? 
836	factoid	Colin Powell is best known for what achievement? 
837	factoid	Who is Colin Powell? 
838	factoid	Colin Powell is famous for what? 
839	factoid	What time of year do most people fly? 
840	factoid	What time of year has the most air travel? 
841	factoid	What time of year is air travel the heaviest? 
842	factoid	At what time of year is air travel at a peak? 
843	factoid	Name a golf course in Myrtle Beach. 
844	factoid	What is Pittsburg's baseball team called? 
