1488	factoid	What is the name of the professional baseball team in Myrtle Beach, South Carolina? 
1489	factoid	What continent is India on? 
1490	factoid	What is the Boston Strangler's name? 
1491	factoid	What was the name of Sherlock Holmes' brother? 
1492	factoid	How old was Nolan Ryan when he retired? 
1493	factoid	When was Davy Crockett born? 
1494	factoid	Who wrote "East is east, west is west and never the twain shall meet"? 
1495	factoid	How did Molly Shannon's mother die? 
1496	factoid	What country is Berlin in? 
1497	factoid	What was the original name before "The Star Spangled Banner"? 
1498	factoid	What school did Emmitt Smith go to? 
1499	factoid	Which African country's major export is coffee? 
1500	factoid	Where is Georgetown University? 
1501	factoid	How much of U.S. power is from nuclear energy? 
1502	factoid	What year was President Kennedy killed? 
1503	factoid	What is the world's second largest island? 
1504	factoid	Where is the Salton Sea? 
1505	factoid	What is the currency used in China? 
1506	factoid	What's the name of King Arthur's sword? 
1507	factoid	What is the national anthem in England? 
1508	factoid	What was Dale Evans' horse's name? 
1509	factoid	What is Frank Sinatra's nickname? 
1510	factoid	Where is Anne Frank's diary? 
1511	factoid	Who said "Music hath charm to soothe the savage beast"? 
1512	factoid	What is the age of our solar system? 
1513	factoid	What is the current population in Bombay, India? 
1514	factoid	What is Canada's most populous city? 
1515	factoid	What was Dr. Seuss' real name? 
1516	factoid	What does CPR stand for? 
1517	factoid	What is the state bird of Alaska? 
1518	factoid	What year did Marco Polo travel to Asia? 
1519	factoid	Where was Hans Christian Anderson born? 
1520	factoid	What is the capital of Kentucky? 
1521	factoid	What year did Ellis Island open its doors to immigrants? 
1522	factoid	What are the headpieces called that the Saudi Arabians wear? 
1523	factoid	What percent of the U.S. is African American? 
1524	factoid	What is the name of the ballpark that the Milwaukee Brewers play at? 
1525	factoid	What university did Thomas Jefferson found? 
1526	factoid	What is the city of brotherly love? 
1527	factoid	When did the 6-day war begin? 
1528	factoid	Where did Kublai Khan live? 
1529	factoid	What is the oldest college bowl game? 
1530	factoid	What is the capital city of New Zealand? 
1531	factoid	What does NASDAQ stand for? 
1532	factoid	What is the literacy rate in Cuba? 
1533	factoid	Who directed the film "Fail Safe"? 
1534	factoid	The sun is mostly made up of what two gasses? 
1535	factoid	Who painted "Sunflowers"? 
1536	factoid	What city is Lake Washington by? 
1537	factoid	How many electoral college votes in Tennessee? 
1538	factoid	Who is the evil H.R. Director in "Dilbert"? 
1539	factoid	What is Ronald Reagan's favorite candy? 
1540	factoid	What is the deepest lake in America? 
1541	factoid	What president is on a quarter? 
1542	factoid	Where is Hill Air Force Base? 
1543	factoid	How tall was Judy Garland? 
1544	factoid	What is the most populated country in the world? 
1545	factoid	What is a female rabbit called? 
1546	factoid	What year was the movie "Ole Yeller" made? 
1547	factoid	What is the atomic number of uranium? 
1548	factoid	What was the first name of the Gehrig who played for the New York Yankees? 
1549	factoid	What year was the PC invented? 
1550	factoid	What is the southwestern-most tip of England? 
1551	factoid	What does DNA stand for? 
1552	factoid	What did Charles Babbage invent? 
1553	factoid	Who makes Magic Chef refrigerators? 
1554	factoid	What is the scientific name for tobacco? 
1555	factoid	When was the Tet offensive in Vietnam? 
1556	factoid	What cemetery is Thurgood Marshall buried in? 
1557	factoid	What was the first satellite in space? 
1558	factoid	How much does it cost to register a car in New Hampshire? 
1559	factoid	Where did Dr. King give his speech in Washington? 
1560	factoid	What was Denzel Washington's first television series? 
1561	factoid	When was the first patent filed on the ice cream cone? 
1562	factoid	Where did the U.S. Civil War begin? 
1563	factoid	Who started the Protestant reformation? 
1564	factoid	When did Led Zeppelin appear on BBC? 
1565	factoid	What is Karl Malone's nickname? 
1566	factoid	What famous Spanish poet died in Spain's Civil War? 
1567	factoid	When did the Black Panther party start in California? 
1568	factoid	How old was George Washington when he died? 
1569	factoid	When did the Vietnam War end? 
1570	factoid	What is the legal age to vote in Argentina? 
1571	factoid	How much copper is in a penny? 
1572	factoid	For whom was the state of Pennsylvania named? 
1573	factoid	Who is the head of the FBI? 
1574	factoid	When did "The Simpsons" first appear on television? 
1575	factoid	What is the degree of tilt of Earth? 
1576	factoid	What galaxy is closest to the milky way? 
1577	factoid	What Burns poem does "the best laid plans of mice and men" come from? 
1578	factoid	How tall is the Sphinx? 
1579	factoid	Which country exports the most tea? 
1580	factoid	What name is given to the science of map-making? 
1581	factoid	What anniversary is the 20th? 
1582	factoid	How high is a hand? 
1583	factoid	What is the text of an opera called? 
1584	factoid	When did George W. Bush get elected as the governor of Texas? 
1585	factoid	What is the chief religion for Peru? 
1586	factoid	When did the Golden Gate Bridge get finished? 
1587	factoid	What did Sherlock Holmes call the street gang that helped him crack cases? 
1588	factoid	When was Apollo 11 launched? 
1589	factoid	Who was the only golfer to win the U.S. and British Opens and amateurs in the same year? 
1590	factoid	What do grasshoppers eat? 
1591	factoid	What percentage of the population is left handed? 
1592	factoid	When was the Reichstag burned down? 
1593	factoid	What percent of Egypt's population lives in Cairo? 
1594	factoid	Which long Lewis Carroll poem was turned into a musical on the London stage? 
1595	factoid	What person developed COBOL? 
1596	factoid	What year did Mussolini seize power in Italy? 
1597	factoid	Where is the French consulate in New York? 
1598	factoid	Who was the baseball player given the nickname "Mr. October"? 
1599	factoid	What is South Africa's total population? 
1600	factoid	What automobile company makes the Spider? 
1601	factoid	When did Einstein die? 
1602	factoid	Who holds the record as the highest paid child performer? 
1603	factoid	When did Robert E. Lee surrender in the Civil War? 
1604	factoid	What does R&B stand for? 
1605	factoid	How far would you run if you participate in a marathon? 
1606	factoid	What is the boiling point of water? 
1607	factoid	What is the normal blood sugar range for people? 
1608	factoid	What is the appropriate gift for a 10th anniversary? 
1609	factoid	What is the currency of Bolivia called? 
1610	factoid	Who signed the Declaration of Independence from Vermont? 
1611	factoid	What is the lifespan of a house fly? 
1612	factoid	When was the U.S. invasion of Haiti? 
1613	factoid	When was Benjamin Disraeli prime minister? 
1614	factoid	What is the capital of Victoria? 
1615	factoid	What is Africa's largest country? 
1616	factoid	When is Gerald Ford's birthday? 
1617	factoid	When did the Klondike gold rush occur? 
1618	factoid	Where is bile produced? 
1619	factoid	Which baseball star stole 130 bases in 1982? 
1620	factoid	What year was the first Macy's Thanksgiving Day Parade held? 
1621	factoid	What is the name of the country in the Pyrenees mountains between France and Spain? 
1622	factoid	Who was Woodrow Wilson's First Lady? 
1623	factoid	What is the active ingredient in Tylenol? 
1624	factoid	What year did "New Coke" come out? 
1625	factoid	What is the deepest lake in the world? 
1626	factoid	What is Buzz Aldrin's real first name? 
1627	factoid	What is written on the U.S. tomb of the unknown soldier? 
1628	factoid	How much area does the Everglades cover? 
1629	factoid	Where is Mae West buried? 
1630	factoid	When was the dog domesticated? 
1631	factoid	What's the capacity of the Superdome? 
1632	factoid	How much protein is in tofu? 
1633	factoid	What roller coaster is the fastest in the world? 
1634	factoid	What is the area of Venezuela? 
1635	factoid	What is the name of the famous dogsledding race held each year in Alaska? 
1636	factoid	When was the battle of Chancellorsville fought? 
1637	factoid	What is the name of the five pointed star commonly used by Satanists? 
1638	factoid	What city in Australia has rain forests? 
1639	factoid	What is the profession of John Cusack's character in the 1999 film "Pushing Tin"? 
1640	factoid	Who founded Taoism? 
1641	factoid	Where did 'N Sync get their name? 
1642	factoid	What do you call a baby sloth? 
1643	factoid	Who founded Rhode Island? 
1644	factoid	How far away from the sun is Saturn? 
1645	factoid	How much is the international space stations expected to cost? 
1646	factoid	When was the first atomic bomb dropped? 
1647	factoid	What continent is Scotland in? 
1648	factoid	What does TB stand for in baseball stats? 
1649	factoid	What year did the shuttle Challenger explode? 
1650	factoid	What county is Elmira, NY in? 
1651	factoid	What is another name for the North Star? 
1652	factoid	When did the United States enter World War II? 
1653	factoid	How do you say "French fries" in French? 
1654	factoid	Where is Prairie View A&M University? 
1655	factoid	Where was Abraham Lincoln born? 
1656	factoid	How fast does an Iguana travel (mph)? 
1657	factoid	What do the French call the English Channel? 
1658	factoid	What year was Robert Frost born? 
1659	factoid	Where was Bob Dylan born? 
1660	factoid	What is Elvis Presley's middle name? 
1661	factoid	What does "E Pluribus Unum" mean? 
1662	factoid	When was Jerusalem invaded by the general Titus? 
1663	factoid	What are the people who make fireworks called? 
1664	factoid	Who was the first person to make the helicopter? 
1665	factoid	When did Marian Anderson sing at the Lincoln Memorial? 
1666	factoid	What is the name of the US military base in Cuba? 
1667	factoid	What is the abbreviation for the London stock exchange? 
1668	factoid	What is the oldest national park in the U.S.? 
1669	factoid	How tall is Mount McKinley? 
1670	factoid	Who was the Union general in the Battle of Winchester? 
1671	factoid	Where is Big Ben? 
1672	factoid	What Latin American country is the leading exporter of sugar cane? 
1673	factoid	What time of year does the peregrine falcon breed? 
1674	factoid	What day did Neil Armstrong land on the moon? 
1675	factoid	What group sang the song "Happy Together"? 
1676	factoid	When was water found on Mars? 
1677	factoid	How did Micky Mantle die? 
1678	factoid	Who was the U.S. president in 1929? 
1679	factoid	What is the diameter of the moon? 
1680	factoid	What country was ruled by King Arthur? 
1681	factoid	When did Houdini die? 
1682	factoid	When was Martin Luther King Jr. born? 
1683	factoid	What name is horror actor William Henry Pratt better known by? 
1684	factoid	What card game uses only 48 cards? 
1685	factoid	What is the most populous city in the United States? 
1686	factoid	Who defeated the Spanish armada? 
1687	factoid	What president declared Mothers' Day? 
1688	factoid	What year was the gateway arch built? 
1689	factoid	What war is connected with the book "Charge of the Light Brigade"? 
1690	factoid	What does DEA stand for? 
1691	factoid	Where was the movie "Somewhere in Time" filmed? 
1692	factoid	How tall is the Eiffel Tower in France? 
1693	factoid	When was Jackie Robinson born? 
1694	factoid	What year did California become a territory? 
1695	factoid	What breed was Roy Rogers' horse Trigger? 
1696	factoid	When was the pencil first invented? 
1697	factoid	Where is the Statue of Liberty? 
1698	factoid	When was Julius Caesar born? 
1699	factoid	What city is Purdue University in? 
1700	factoid	Where is America's Stonehenge? 
1701	factoid	Where was President Lincoln buried? 
1702	factoid	Whose business slogan is "Quality is job 1"? 
1703	factoid	What award did Sterling North's book "Rascal" win in 1963? 
1704	factoid	What is the normal pulse rate? 
1705	factoid	What is rum made out of? 
1706	factoid	What is the beginning date for the Hershey foods company? 
1707	factoid	What is the ranger's name in Yogi Bear cartoons? 
1708	factoid	When was the Exxon Valdez Oil spill? 
1709	factoid	What is the August birthstone? 
1710	factoid	What are the colors of the Italian flag? 
1711	factoid	When was the first jet invented? 
1712	factoid	Who invented the fishing reel? 
1713	factoid	What is the phobia for number 13? 
1714	factoid	What province in Canada is Niagara Falls located in? 
1715	factoid	How much vitamin C should you take in a day? 
1716	factoid	Who was the first Triple Crown Winner? 
1717	factoid	What city was the first in the world to have a population over one million? 
1718	factoid	When was the White House built? 
1719	factoid	What is the distance from Jupiter to the sun? 
1720	factoid	When a game of baseball is forfeited, what is the score? 
1721	factoid	How far is the pitchers mound from home plate in softball? 
1722	factoid	What year did poet Emily Dickinson die? 
1723	factoid	What is Madonna's last name? 
1724	factoid	Who was one of the Egyptian gods? 
1725	factoid	Where did David Ogden Stiers get his undergraduate degree? 
1726	factoid	What is the name of the canopy at a Jewish wedding? 
1727	factoid	What does the abbreviation WASP mean? 
1728	factoid	When did Yankee Stadium first open? 
1729	factoid	What is the name of the airport in Amsterdam? 
1730	factoid	What is Mark Twain's real name? 
1731	factoid	How often does the United States government conduct an official population census? 
1732	factoid	What are the opening words of the Declaration of Independence? 
1733	factoid	Who is the president pro tempore of the US Senate? 
1734	factoid	How do you say "pig" in Spanish? 
1735	factoid	What city is Southwestern University in? 
1736	factoid	Where on the body would you find the jowls? 
1737	factoid	How much sleep should a child get at night? 
1738	factoid	Where was the F Troop stationed? 
1739	factoid	What is the full name of conductor Seiji? 
1740	factoid	What is the Stanley Cup made of? 
1741	factoid	What author wrote under the pen name "Boz"? 
1742	factoid	When did the Mesozoic period end? 
1743	factoid	Which state has the longest coastline on the Atlantic Ocean? 
1744	factoid	What car company invented the Edsel? 
1745	factoid	What are hiccups caused by? 
1746	factoid	Who stabbed Monica Seles? 
1747	factoid	Where is the national hurricane center located? 
1748	factoid	When were the Los Angeles riots? 
1749	factoid	When was Sputnik launched? 
1750	factoid	What is Mexico's population? 
1751	factoid	Where is Mesa Verde National park? 
1752	factoid	When was the Oklahoma City bombing? 
1753	factoid	When was the Vietnam Veterans Memorial in Washington, D.C. built? 
1754	factoid	When did the Persian Gulf War occur? 
1755	factoid	What was the profession of American patriot Paul Revere? 
1756	factoid	When is Fashion week in NYC? 
1757	factoid	When did the battle of Iwo Jima take place? 
1758	factoid	What is the "Sunflower State"? 
1759	factoid	Who wrote "Fiddler on the Roof?" 
1760	factoid	Where was C.S. Lewis born? 
1761	factoid	How many black keys are on the piano? 
1762	factoid	What is the name of Scarlett O'Hara's house? 
1763	factoid	How old is the universe? 
1764	factoid	What Cuban dictator did Fidel Castro force out of power in 1958? 
1765	factoid	What airport is LCY? 
1766	factoid	What is Australia's national blossom? 
1767	factoid	When was the first Ford Mustang made? 
1768	factoid	What TV series did Pierce Brosnan play in? 
1769	factoid	Who is the owner of the St. Petersburg Times? 
1770	factoid	What is the highest recorded temperature in San Antonio, TX? 
1771	factoid	When was D-Day? 
1772	factoid	Who invented the cotton gin? 
1773	factoid	What was Aaron Copland's most famous piece of music? 
1774	factoid	What does HTML stand for? 
1775	factoid	What is a group of antelope called? 
1776	factoid	What year did the first American lighthouse open? 
1777	factoid	Who did Scott Bakula play in "American Beauty"? 
1778	factoid	When did Walt Disney die? 
1779	factoid	What is Australia's oldest city? 
1780	factoid	Who has the most no hitters in major league baseball? 
1781	factoid	What year did "Snow White" come out? 
1782	factoid	Who was the first woman to run for president? 
1783	factoid	What country are Volvo automobiles made in? 
1784	factoid	What is the scientific name for leech? 
1785	factoid	What body of water does the Euphrates River empty into? 
1786	factoid	What were the most points Michael Jordan scored in a game? 
1787	factoid	What is David Lee Roth's birthday? 
1788	factoid	Who makes viagra? 
1789	factoid	What is the date of the Kent State Shooting? 
1790	factoid	What country is the holy city of Mecca located in? 
1791	factoid	When did they put Mir down? 
1792	factoid	How far is it from Buffalo, New York to Syracuse, New York? 
1793	factoid	What is the world's tallest office building? 
1794	factoid	What is the fastest car in the world? 
1795	factoid	How far does a laser pointer shine? 
1796	factoid	What year did General Montgomery lead the Allies to a victory over the Axis troops in North Africa? 
1797	factoid	How did Adolf Hitler die? 
1798	factoid	On what continent is Egypt located? 
1799	factoid	What is the life expectancy of the average woman in Nigeria? 
1800	factoid	Which president was sworn into office on an airplane? 
1801	factoid	Where is the smallest bone in the body? 
1802	factoid	How tall is Tom Cruise? 
1803	factoid	When did Willis Haviland Carrier make the air conditioner? 
1804	factoid	Which river runs through Dublin? 
1805	factoid	Who was elected President of South Africa in 1994? 
1806	factoid	When was the first heart transplant? 
1807	factoid	What is the range for the number of passengers a Boeing 747 airplane can carry? 
1808	factoid	What island did the U.S. gain after the Spanish American war? 
1809	factoid	When was the Buckingham Palace built in London, England? 
1810	factoid	Where are the British Crown jewels kept? 
1811	factoid	When was penicillin first used? 
1812	factoid	What was the name of the stage play that A. Lincoln died at? 
1813	factoid	When were the first postage stamps issued in the United States? 
1814	factoid	What gift is proper for a 1st anniversary? 
1815	factoid	What is Nicaragua's main industry? 
1816	factoid	How old must you be to become President of the United States? 
1817	factoid	Who was the first president to speak on the radio? 
1818	factoid	Where did Golda Meir grow up? 
1819	factoid	When did Marilyn Monroe commit suicide? 
1820	factoid	When is Mexico's independence? 
1821	factoid	Who were the architects who designed the Empire State Building? 
1822	factoid	Who was the captain of the Titanic? 
1823	factoid	What number did Michael Jordan wear? 
1824	factoid	Which planet did the spacecraft Magellan enable scientists to research extensively? 
1825	factoid	What year did Nintendo 64 come out? 
1826	factoid	Which film received the first best picture Academy Award? 
1827	factoid	Where was the battle of Alamo fought? 
1828	factoid	What was Thailand's original name? 
1829	factoid	How tall is the CNN Tower in Toronto? 
1830	factoid	What city does the Tour de France end in? 
1831	factoid	What is the name of Abbott and Costello's famous routine? 
1832	factoid	What did Walter Cronkite say at the end of every show? 
1833	factoid	How tall is Mike Tyson? 
1834	factoid	Which disciple received 30 pieces of silver for betraying Jesus? 
1835	factoid	Who was Sherlock Holmes' arch enemy? 
1836	factoid	What river runs through Rome, Italy? 
1837	factoid	What year was Ebbets Field, home of Brooklyn Dodgers, built? 
1838	factoid	What was the name of FDR's dog? 
1839	factoid	What country was formed in 1948? 
1840	factoid	What is the state song of Kansas? 
1841	factoid	What's the final line in the Edgar Allen Poe poem "The Raven?" 
1842	factoid	How much did a quart of milk cost in the 1930's? 
1843	factoid	In what month are the most babies born? 
1844	factoid	When was the Hellenistic Age? 
1845	factoid	What province is Calgary located in? 
1846	factoid	What is the oldest sports trophy? 
1847	factoid	What is Tina Turners real name? 
1848	factoid	What was the name of the plane that dropped the Atomic Bomb on Hiroshima? 
1849	factoid	What is the nickname of Oklahoma? 
1850	factoid	What is Marilyn Monroe's real name? 
1851	factoid	Which country colonized Hong Kong? 
1852	factoid	When did Henry VIII rule England? 
1853	factoid	Where was the Andersonville Prison? 
1854	factoid	What was William Shakespeare's occupation before he began to write plays? 
1855	factoid	How fast is the world spinning? 
1856	factoid	What city is known as the rubber capital of the world? 
1857	factoid	What is the length of Churchill Downs racetrack? 
1858	factoid	Tell me where the DuPont company is located. 
1859	factoid	What branch of the military has its academy in Annapolis? 
1860	factoid	What Broadway musical is the song "The Story is Me" from? 
1861	factoid	Where was Bill Gates born? 
1862	factoid	What is the GDP of China? 
1863	factoid	Who said "I have not begun to fight!"? 
1864	factoid	What was the name of the first child of English parents to be born in America? 
1865	factoid	What is the major crop grown in Arizona? 
1866	factoid	What part of the eye continues to grow throughout a person's life? 
1867	factoid	Which Italian city is home to the Cathedral of Santa Maria del Fiore or the Duomo? 
1868	factoid	What capital is on the Susquehanna River? 
1869	factoid	In the Bible, who was Jacob's mother? 
1870	factoid	What country is Pretoria in? 
1871	factoid	How much gravity exists on Mars? 
1872	factoid	How did Eva Peron die? 
1873	factoid	What is the motto for California? 
1874	factoid	When was the battle of Shiloh? 
1875	factoid	What county is St. Paul, Minnesota in? 
1876	factoid	How far from the earth is the sun? 
1877	factoid	What is the name of a newborn swan? 
1878	factoid	What year was the phonograph invented? 
1879	factoid	By what nickname was musician Ernesto Antonio Puente, Jr. best known? 
1880	factoid	When was King Louis XIV born? 
1881	factoid	What is the scientific name for the zinnia plant? 
1882	factoid	What nationality is Sean Connery? 
1883	factoid	How much of the ozone layer is depleted? 
1884	factoid	Where is the Sea of Tranquility? 
1885	factoid	What language do they speak in New Caledonia? 
1886	factoid	What are Brazil's national colors? 
1887	factoid	What was the name of the first enclosed baseball park? 
1888	factoid	What year was the light bulb invented? 
1889	factoid	How old is the Red Pyramid? 
1890	factoid	Who is the author of the poem "The Midnight Ride of Paul Revere?" 
1891	factoid	Who was the first black heavyweight champion? 
1892	factoid	Where does cinnamon come from? 
1893	factoid	What American general is buried in Salzburg? 
