449	Actors?|Hollywood.*starring|Hollywood.*stars?|film\s+stars?|he\s+plays|motion\s+pictures?|movie\s+roles?|movie\s+starring|played\s+by|played\s+opposite\s+Cher
450	hot|warm
451	Las\s+Vegas
452	Henson
453	14\s+July|1789|Bastille\s+day\s+on\s+Friday|Friday\)?\s+on\s+Bastille|Friday\s+is\s+Bastille|July\)?\s+14|^\s*Friday\s*$
454	Red\s+Crescent
455	JCS\s+Chairmanship|chair.+joint\s+chiefs|chair.+joint\s+of\s+staff|chief\s+of\s+staff|first\s+black\s+chair(man)?|head.+joint\s+chiefs|joint\s+chiefs\s+of\s+staff
456	December\s+holiday|May\s*-?\s*August|Thanksgiving|begins.*Memorial\s+Day|summer
457	Bienvenue.+Missouri|Edgar\s+Road|Missouri\s+highway|St\.?\s+Louis\s*'?\s*s\s+Webster\s+University|Webster\s+University\s*,?\s*(in\s+)?St\.?\s+Louis|Webster\s+University\s+in\s+St\.?\s+Louis|in\s+the\s+St\.?\s+Louis\s+suburbs?
458	Jungle\s+Golf|Wild\s+Dunes
459	1839
460	Gaelic\s*,?\s*Irish|Irish.+study.+their\s+language|Irish\s*,?\s*or\s+Gaelic|Irish\s+Gaelic|Irish\s+folk\s+music|Irish\s+language|Irish\s+yiddish|^\s*Irish\s*$
461	Stoll
462	RAO|contamination|iodine|nuclear.+polluted|radiation|radioactive|radioactivi?ty|tritium|wastes?|xenon
463	guitarist|guitars?
464	Indianapolis|London
465	Wellesley|Yale\s+law
466	Scotland
467	Boswell
468	Tyvek\s+notes|a\s+plastic|plastic.+surgical\s+gowns|spunbonded\s+olefin
469	Gibson
470	Lo[sz]ada|Paz\s+Estenssoro|Sanchez|Zamora
471	1945
472	1865
473	Dickens
474	Cochran|Yeager
475	\$\s*120\s*,?\s*800|\$\s*125\s*,?\s*100|\$\s*125\s*,?\s*149|\$\s*87\s*,?\s*483|\$\s*89\s*,?\s*500|\$\s*96\s*,?\s*600|speaker.+\$\s*115\s*,?\s*000
476	Pharos\s+Lighthouse|hanging\s+gardens?|pyramids?|temple\s+of\s+Zeus
477	Oct\.\s+23\s+thru\s+Nov\.\s+22|October\s+23\s*-?\s*November\s+23
478	LAX
479	GTE\s*-?\s*California|GTE\s+of\s+California|Pacific\s+Bell
480	94536|94537|94538|94539|94555
481	Garrett
482	Elizabeth\s+II|Elizabeth\s+the\s+second|Queen\s+Elizabeth
483	beverage|brewed.+rice|distill.+rice|made\s+from\s+rice|processed\s+rice|rice.+brewed|rice\s+wine
484	Simba
485	Amsterdam\s*,?\s*Netherlands|Holland|^\s*Netherlands\s*$|in\s+Europe|the Netherlands
486	about\s+45|forty\s*-?\s*four
487	Total\s+Recall
488	South\s+American?
489	mountains?
490	South\s+America
491	Bethel|New\s+York\s+State|New\s+York\s+from\s+Aug\.\s+15\s*-\s*17|Yasgur\s*'?s?\s+farm|^\s*N\.Y\.\s*$|in\s+upstate\s+New\s+York|northwest\s+of\s+New\s+York\s+City
492	Varivax
493	Betsy Ross\s*'\s*s?\s+flag|made.+13\s*-\s*star\s+flag|made.+first.+Stars\s+and\s+Stripes|made.+first.+flag|making.+first.+flag|original\s+flag\s+designed
494	Geisel|Seuss|Suess
495	1930\s*'?\s*s|1931|1932
496	Morrison
497	Penny
498	Conrad
499	South\s+America
500	Florida\s+Inc\.?\s*,?\s+Orlando|In\s+addition\s+to\s+Orlando|Orlando\s*,?\s+Fla|Orlando\s*-\s*based|Orlando\s+_\s+in\s+Florida|Orlando\s+area\s+is\s+home\s+to\s+Sea\s+World|Orlando\s+in\s+central\s+Florida|Sea\s+World.+in\s+(San\s+Diego\s*,?\s+)?Orlando|Sea\s+World.+of\.?\s+Orlando|^\s*Orlando\s*$|marine\s+park\s+in\s+Orlando|near\s+Orlando|of\s+Florida\s+\(\s*Orlando\s*\)|of\s+Florida\s+in\s+Orlando|the\s+Orlando\s+Sea\s+World
501	10,777,514
502	Crookston|University\s+of\s+Minnesota.+Minneapolis|University\s+of\s+Minnesota\s*-?\s*Duluth|University\s+of\s+Minnesota\s+in\s+Duluth|in\s+Minneapolis|of\s+Minnesota\s*,?\s+Minneapolis|of\s+Minnesota\s*,?\s+\(REF:\s*Minneapolis|of\s+Minnesota\s+Medical\s+Center\s*,?\s+Minneapolis|the\s*University\s+of\s+Minnesota\s+in\s+Duluth
503	NHL|hockey
504	Walton
505	Boston
506	Christian|McNiff
507	1985
508	Nev\.|Nevada
509	1770
510	Tony
511	Boston|Grafton|Medford|^\s*Mass\.\s*$|^\s*Massachusetts\s*$|in\s+Massachusetts
512	Young\s+Frankenstein
513	1986
514	Rice\s+Krispies
515	Parkinson(ism)?
516	music\s+by|pianists?|professor
517	Alberta
518	Egypt|Egyptians?|Israel|Israelis?|Jerusalem|Suez\s+Canal
519	07054
520	1959
521	circle\s+painted.+eye
522	electrocardiograms?
523	(sub)?tribes?|(the)?Chiricahua\s+mountains?|Apache\s+Indian
524	Western\s+Europe
525	depression|exhaustion|fatigue|flu\s*-?\s*like symptoms|lethargy|mild\s+fever|muscle\s+discomfort|pain\s+in\s+joints\s+and\s+muscles|painful\s+lymph\s+nodes|sick\s+with\s+aches|sore\s+throat|swollen\s+glands
526	Angolan?|Argyle\s+diamond\s+mine|Arkansas|Australia|Australian\s+diamond\s+mining|Botswana|Cuango|Ghana|Kalgoorlie|Mafikeng|Namibian?|North\s+America|Northwest\s+Territories|River\s+Ranch|Russian?|Sierra\s+Leone|South\s+African?|Soviet\s+Union|Venetia|Zimbabwe|diamond\s+finds\s+in\s+the\s+US|diamond\s+mine\s+in\s+Africa|in\s+about\s+20\s+countries
527	1920
528	lizards?|missile\s+systems?|surface\s*-?\s*to\s*-?\s*air|systems.+of\s+Russian\s+manufacture
529	film.+directors?
530	Our\s+Gang
531	Pete\s+the\s+Pup|Petie
532	pit\s+bulls?
533	All\s+Black.+1987\s+world\s+cup\s+winners?|Kirk\s*,?\s+the\s+All\s+Black|New\s+Zealand\s+won\s+the\s+first\s+world\s+cup|^\s*David\s+Kirk\s*$|^\s*New\s+Zealand\s*$
534	near\s+London|overlooking\s+the\s+River\s+Thames|west\s+of\s+London
535	Gilda|Radner
536	226.5\s+million|243\s+million|245,837,683|246.9\s+million|248.7\s+million|248\s+million|254\s+million|260\s+million
537	chicken
538	1948
539	Alice\s+Schertle\s*'\s*s|book|by\s+Alice\s+Schertle|gold\s*-?\s*yellow\s+flowers?|herb(al)?|pallida|shrubs?
540	L\.P\.
541	atom\s+bomb|atomic\s+bombs?|build\s+atomic\s+weapons?|design\s+and\s+build\s+the\s+two\s+bombs|development\s+of\s+the\s+A\s*-?\s*bomb|quest\s+for\s+a\s+superweapon
542	basal\s*-?\s*cells?
543	Antietam|Appomatox|Bull\s+Run|Fredericksburg|Gettysburg|Manassas
544	fruit.+pomegranates?|pomegranate.+fruits?
545	Gruber|Mohr
546	Mel\s+Gibson
547	1930|1930s|1936
548	Coliseum
549	kiss(ing)?
550	2\.1\s*\%|3\.1\s*\%|flat\s+rate
551	Creation\s+of\s+Adam
552	freak\s+storm
553	Pleasant
554	36\s*,?\s*000|42\s*,?\s*396|43\s*,?\s*000
555	Capt\.\s+Edward\s+Smith|Captain\s+Smith
556	500\s*,?\s*000
557	Mich.+May|^\s*May(\s*,?)?\s*$|each\s+May
558	Lives\s+of\s+the\s+Artists|biographer|version.+model.+Mona\s+Lisa
559	Fleming|Ian\s+Flemming
560	K\s*-?\s*mart
561	Harley|Honda.+motorcycles?|Indian\s+Motocycle\s+Manufacturing\s+Co|motorcycl.+Honda
562	Carnival
563	Religion\s*,?\s*Inc|The\s+Bionic\s+Showdown|The\s+Preppie\s+Murder|Who\s+Shot\s+Pat
564	West\s+Orange|^\s*N\.?J\.?\s*$
565	Tele\s*-?\s*Communications
566	Missouri.+Mo|Mo\.?\s+.+Missouri|^\s*Missouri\s*$
567	Claudia\s+Leistner|Debi\s+Thomas|Elizabeth\s+Manley|Healy|Ito|Katarina\s+Witt|Linda\s+Fratianne|Nancy\s+Kerrigan|Peggy\s+Fleming|Rodnina|Rosalyn\s+Sumners|Surya\s+Bonaly|Tiffany\s+Chin|Tonya\s+Harding|Trenary|Yamaguchi
568	Filene\s*'?\s*s\s+(Basement\s*)?_?\s*Connecticut|^\s*Maine\s*$|^\s*Massachusett\s*$|^\s*New\s+Hampshire\s*$|^\s*New\s+Jersey\s*$|^\s*New\s+Jersey\s*,\s+New\s+York\s*,\s+Pennsylvania\s*\.\s*$|^\s*New\s+York\s*$|^\s*Pennsylvania\s*$|^\s*Rhode\s+Island\s*$
569	1\s*,?\s*000\s+milligrams|800\s+milligrams
