186	factoid	Where did the Battle of the Bulge take place? 
187	factoid	Where was Lincoln assassinated? 
188	factoid	When was the women's suffrage amendment ratified? 
189	factoid	Where is Qatar? 
190	factoid	Where is South Bend? 
191	factoid	Where was Harry Truman born? 
192	factoid	Who was Secretary of State during the Nixon administration? 
193	factoid	Who was the 16th President of the United States? 
194	factoid	Who wrote "The Pines of Rome"? 
195	factoid	Who wrote "Dubliners"?  
196	factoid	Who wrote "Hamlet"? 
197	factoid	What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics? 
198	factoid	How did Socrates die? 
199	factoid	How tall is the Matterhorn? 
200	factoid	How tall is the replica of the Matterhorn at Disneyland? 
