2038	factoid	What did Alfred Noble invent? 
2039	factoid	What college did Allen Iverson go to? 
2040	factoid	What are baby frogs called? 
2041	definition	What is Iqra? 
2042	definition	Who is Abu Sayaf? 
2043	factoid	What amendment did Roe vs. Wade affect? 
2044	factoid	What museum in Philadelphia was used in "Rocky"? 
2045	factoid	When was the city of New Orleans founded? 
2046	list	What cities in the United States have newspapers called the "Daily Journal"? 
2047	factoid	How close is Mercury to the sun? 
2048	factoid	When was MTV started? 
2049	factoid	What president served 2 nonconsecutive terms? 
2050	factoid	What dissolves gold? 
2051	factoid	What continent has discovered more meteorites landing spots than any other in the world? 
2052	factoid	What county is San Antonio, Texas in? 
2053	factoid	What duo lost their Grammy for best new artist when it was discovered that they lip-synched their songs? 
2054	factoid	What document did Button Gwinnett sign on the upper left hand side? 
2055	factoid	What dessert is made with poached peach halves, vanilla ice cream, and raspberry sauce? 
2056	factoid	What band did former Red Hot Chili Peppers guitarist Dave Navarro start out with? 
2057	factoid	How many children did Bob Marley have? 
2058	factoid	What is the motto of the "New York Times"? 
2059	factoid	How did Chicago get its name? 
2060	definition	Who is Albert Ghiorso? 
2061	factoid	What court case overturned Plessy v. Furgeson? 
2062	factoid	How many legs does a beetle have? 
2063	factoid	What Shakespeare character said, "...the law is an ass."? 
2064	factoid	What country is Mt. Everest in? 
2065	factoid	What is a female moose called? 
2066	factoid	What is tequila made from? 
2067	factoid	How many Great Lakes are there? 
2068	factoid	What animal is responsible for the most human deaths worldwide? 
2069	factoid	When was the first Star Wars movie made? 
2070	factoid	What date did the U.S. civil war start? 
2071	factoid	How many islands are there in Indonesia? 
2072	factoid	How did Brandon Lee die? 
2073	factoid	How fast does light travel through space? 
2074	factoid	How tall is the tallest pyramid? 
2075	factoid	What city in Louisiana was Britney Spears born in? 
2076	factoid	What company owns the soft drink brand "Gatorade"? 
2077	factoid	How big does a pig get? 
2078	factoid	What is Corian made of? 
2079	factoid	How do you say "who" in Spanish? 
2080	factoid	What peace treaty ended WWI? 
2081	factoid	Which is the longest track event in the Olympic Games? 
2082	definition	Who is Anthony Blunt? 
2083	factoid	What breed of horse was used to found the Lipizzaner? 
2084	factoid	How many home runs did Babe Ruth hit? 
2085	factoid	How close is Mesa to Phoenix? 
2086	factoid	What is the study of ants called? 
2087	factoid	What Canadian city has the largest population? 
2088	factoid	How many rooms are in the White House? 
2089	factoid	On what Caribbean Island was Ponce de Leon governor? 
2090	factoid	What Ridley Scott movie is set in 180 a.d.? 
2091	factoid	What is Eminem's real name? 
2092	factoid	When was the telegraph invented? 
2093	factoid	Which city is home to Superman? 
2094	factoid	When was JFK born? 
2095	definition	What is TB? 
2096	list	List the names of cell phone manufacturers. 
2097	list	Which countries were visited by first lady Hillary Clinton? 
2098	factoid	What player has been the home run champion of the national league seven times? 
2099	factoid	What comedy team was John Cleese part of? 
2100	factoid	What did Caesar say before he died? 
2101	factoid	What country was Catherine the Great from? 
2102	factoid	What American landmark stands on Liberty Island? 
2103	factoid	What confederate general was responsible for the defeat at Gettysburg? 
2104	factoid	When was the submarine invented? 
2105	factoid	What country produces the most silk? 
2106	factoid	What is Barbie's full name? 
2107	factoid	What is the currency of Denmark? 
2108	list	What companies manufacture golf clubs? 
2109	factoid	When was the U.N. created? 
2110	factoid	what is Speedy Claxton's real name? 
2111	factoid	How many times have the Yankees won the World Series? 
2112	definition	Who is Antonia Coello Novello? 
2113	list	Which U.S. presidents have died while in office? 
2114	list	List art museums that have returned looted Nazi art to their owners or descendants. 
2115	factoid	In what Canadian province are most people of French descent? 
2116	factoid	How cold is Lake George? 
2117	factoid	What college did Marcus Camby play for? 
2118	factoid	How many brothers and sisters does Fidel Castro have? 
2119	factoid	When is Jennifer Lopez's birthday? 
2120	factoid	What does "CBS" (television network) stand for? 
2121	factoid	What artist recorded the song "At Last" in the 40's or 50's? 
2122	factoid	What is the inner peel of an orange called? 
2123	factoid	When was John Lennon born? 
2124	factoid	What organization did Paul Konerko first play major league baseball with? 
2125	definition	Who is Charles Lindberg? 
2126	factoid	What altitude is Orange City, Florida? 
2127	factoid	What country did Panama gain its independence from? 
2128	factoid	What flavor filling did the original Twinkies have? 
2129	factoid	How many home runs did Henry "Hank" Aaron hit in his major league career? 
2130	definition	Who is Ben Hur? 
2131	factoid	Who is the mayor of San Francisco? 
2132	list	What are names of dirigibles (rigid airships)? 
2133	factoid	When was Abraham Lincoln born? 
2134	factoid	What is Motley Crue's Nikki Sixx's real name? 
2135	factoid	How accurate are HIV tests? 
2136	factoid	How many moons does Neptune have? 
2137	list	Which college athletic teams are nicknamed the Cougars? 
2138	list	Name U.S. entertainers that later became politicians. 
2139	factoid	What gas is 78 percent of the earth's atmosphere? 
2140	factoid	What day did Martin Luther King, Jr. get assassinated? 
2141	factoid	How many justices does the United States Supreme Court have? 
2142	factoid	When was Listerine first put on the market? 
2143	factoid	How did John Dillinger die? 
2144	factoid	What Bob Dylan song is in a Disney movie? 
2145	factoid	What does a theodolite measure? 
2146	definition	Who is Bill Bradley? 
2147	list	Which U.S. states have a county named Jackson? 
2148	definition	What is Ph in biology? 
2149	factoid	How many Olympic gold medals did Carl Lewis win? 
2150	definition	What is El Shaddai? 
2151	factoid	What cathedral is in Claude Monet's paintings? 
2152	factoid	When was the Great Wall of China built? 
2153	factoid	What date did the Lusitania sink? 
2154	factoid	What is egg white called? 
2155	factoid	What country is home to Sabena Airlines? 
2156	factoid	How fast does Randy Johnson throw? 
2157	factoid	What state had the most signers of the Declaration of Independence? 
2158	definition	what is the Hague? 
2159	factoid	What country singer's first album was titled "Storms of Life"? 
2160	factoid	What is the body temperature of a dog? 
2161	factoid	What is the nickname for the national New Zealand basketball team? 
2162	factoid	How high is the net on a regulation ping pong table? 
2163	list	What cruise ships have sunk, caught fire, or have been beached? 
2164	factoid	How did Julius Irving's son die? 
2165	factoid	What date was the Declaration of Independence signed on? 
2166	factoid	How did George Wallace's father die? 
2167	factoid	How often is someone murdered in the U.S.? 
2168	factoid	What country produces the most emeralds? 
2169	factoid	What day did Pearl Harbor occur? 
2170	factoid	How often does the men's soccer World Cup take place? 
2171	factoid	How big do iguanas get? 
2172	list	Who were the great opera tenors of the twentieth century? 
2173	factoid	What is the "Playboy" logo? 
2174	definition	Who was Alexander Hamilton? 
2175	factoid	What country did Iraq invade in 1990? 
2176	factoid	when was Dante's "Inferno" written? 
2177	definition	Who is Angela Davis? 
2178	factoid	How high is Mt. Hood? 
2179	factoid	What famous verse did Sarah Hale write in 1830? 
2180	list	What countries have had school bus accidents that resulted in fatalities? 
2181	factoid	How many people can be seated in Yankee Stadium? 
2182	factoid	How far is the Titanic under water? 
2183	list	In which U.S. states have there been fatalities caused by snow avalanches? 
2184	factoid	What Liverpool club spawned the Beatles? 
2185	factoid	How long do mourning doves live? 
2186	factoid	What are the measurements for a king-size bed? 
2187	factoid	What is the big prize called in Canadian football? 
2188	factoid	Who sang "Tennessee Waltz"? 
2189	factoid	What animal can go the longest without water? 
2190	factoid	What country is Hyundai from? 
2191	factoid	What city is the gateway arch located in? 
2192	factoid	How did Malcolm X die? 
2193	factoid	How many feet above sea level is Jerusalem? 
2194	factoid	What are brake pads made of? 
2195	factoid	When was Ronald Reagan shot? 
2196	factoid	What ocean are the Gilbert Islands in? 
2197	factoid	What is the name of the unmanned space craft sent to Mars by NASA? 
2198	factoid	What is the name of the Chief Justice of the Supreme Court? 
2199	factoid	What band was Jimmy Page in before Led Zeppelin? 
2200	factoid	How big is a keg? 
2201	definition	What is Bollywood? 
2202	factoid	How many interceptions did Joe Montana throw in four Superbowls? 
2203	definition	What is a quasar? 
2204	factoid	What actor has a tattoo on his right wrist reading "Scotland forever"? 
2205	factoid	How many cabinet officers are there? 
2206	factoid	How much did Marilyn Monroe weigh? 
2207	list	What Chinese provinces have a McDonald's restaurant? 
2208	definition	Who is Al Sharpton? 
2209	factoid	What is the term for arable land left unseeded for one season? 
2210	factoid	How many grams in an ounce? 
2211	factoid	How large of a litter does a rat have at one time? 
2212	factoid	What country artist is nicknamed Tater? 
2213	factoid	What are baby turkeys called? 
2214	factoid	What country other than Germany has German as its official language? 
2215	factoid	What are sounds too low for humans to hear called? 
2216	factoid	How did Dennis Brown die? 
2217	factoid	What country does Greenland belong to? 
2218	factoid	What company manufactures Van Heusen shirts? 
2219	factoid	How tall is Al Pacino? 
2220	factoid	What president is on the thousand dollar bill? 
2221	list	Which U.S. government employees (either military or civilian) have been accused of spying for foreign countries? 
2222	definition	What is Friends of the Earth? 
2223	factoid	When was the first camera invented? 
2224	definition	Who is Andrew Carnegie? 
2225	factoid	What modern country is home to the ancient city of Babylon? 
2226	factoid	When was abortion legalized in the U.S.? 
2227	factoid	What is the Bluegrass state? 
2228	factoid	What country was the Battle of Verdun fought in? 
2229	definition	What is Freddie Mac? 
2230	factoid	What dam is said the be the largest hydroelectric station in the world? 
2231	factoid	What is a word spelled the same backward and forward called? 
2232	factoid	What daughter of Czar Nicholas II is said to have escaped death in the Russian revolution? 
2233	factoid	How far is a 3-point line from the basketball goal in the NBA? 
2234	definition	Who is Althea Gibson? 
2235	factoid	What is the highest mountain in South America? 
2236	factoid	What country's flag flies over the Canary Islands? 
2237	factoid	What album became the greatest selling album of all time? 
2238	factoid	How cold is the moon? 
2239	factoid	What prison is Charles Manson at? 
2240	factoid	What does the bugler play at the end of the day on a US military base? 
2241	factoid	How tall is the green monster at Fenway? 
2242	factoid	What chemical is in chocolate that helps with depression? 
2243	list	List Hezbollah members killed or apprehended by Israeli forces. 
2244	factoid	What dress size was Marilyn Monroe? 
2245	factoid	What city is home to almost half of Michelangelo's statues? 
2246	factoid	What film did Liza Minnelli win a best actress Oscar for? 
2247	factoid	What major league baseball player has 511 pitching victories? 
2248	factoid	How many planets are in our solar system? 
2249	factoid	When was the Panama Canal returned to Panama? 
2250	list	What countries still have royalty? 
2251	factoid	How deep is the Grand Canyon? 
2252	factoid	What apostle was crucified? 
2253	list	What cities in Russia or the Commonwealth of Independent States (CIS) have statues of Lenin? 
2254	factoid	How much does it cost for gastric bypass surgery? 
2255	factoid	How do you say "I love you" in French? 
2256	list	What foods can cause allergic reactions in people? 
2257	factoid	What is the richest country in the world? 
2258	definition	What is feng shui? 
2259	factoid	How did Hawaii become a state? 
2260	factoid	When was the hot air balloon invented? 
2261	factoid	What college did Magic Johnson go to? 
2262	factoid	How did Cincinnati get its name? 
2263	factoid	How big was the Big Gulp sold in 7-Eleven stores in 1980? 
2264	factoid	How old was Elvis when he died? 
2265	factoid	How did Marjorie Kinnan Rawlings die? 
2266	factoid	What substance did Charles Best and Frederick Banting discover in 1922? 
2267	definition	Who is Alexander Pope? 
2268	factoid	what instrument does the concertmaster of an orchestra usually play? 
2269	factoid	How long is a quarter in an NBA game? 
2270	factoid	What is capital of Maryland? 
2271	factoid	What class of drug is Xanax? 
2272	factoid	How many intelligence agencies does the U.S. have? 
2273	factoid	Which religion has the largest number of followers worldwide? 
2274	definition	Who is Alice Rivlin? 
2275	factoid	How big is the planet Venus? 
2276	factoid	When was Mariah Carey born? 
2277	factoid	In which country is Timbuktu? 
2278	factoid	What are the odds against getting struck by lightning? 
2279	factoid	How did Jackie Robinson die? 
2280	factoid	How many rooms does the Las Vegas MGM Grand Hotel have? 
2281	factoid	What American commodore demanded that Japan trade with the United States? 
2282	factoid	What canal is between the Mediterranean Sea and the Red Sea? 
2283	factoid	What is the traditional dish served at Wimbledon? 
2284	factoid	What Chinese Dynasty was during 1412-1431? 
2285	factoid	How much does the capitol dome weigh? 
2286	factoid	What is an Indian flute made of? 
2287	factoid	What divides Haiti from the Dominican Republic? 
2288	factoid	What animal is veal from? 
2289	factoid	What continent is Togo on? 
2290	factoid	When was the piano made? 
2291	list	Name recipients of funds given by the various foundations of Bill and Melinda Gates. 
2292	factoid	What do you call a bone doctor? 
2293	factoid	How many times a day do observant Muslims pray? 
2294	factoid	What continent is India on? 
2295	factoid	What 1857 U.S. Supreme Court decision denied that blacks were citizens? 
2296	factoid	What national monument was designated as the first national monument in 1906? 
2297	factoid	What is Britney Spears' middle name? 
2298	factoid	How many dimples does a regulation golf ball have? 
2299	factoid	How many mph do you have to go to break the sound barrier? 
2300	factoid	What country did Marco Polo come from? 
2301	factoid	What composer wrote "Die Gotterdammerung"? 
2302	factoid	How much did the first Barbie cost? 
2303	factoid	What is the longest river in the world? 
2304	definition	Who is Niels Bohr? 
2305	factoid	When is Mexico's Independence Day? 
2306	factoid	How big is the Great Pyramid? 
2307	factoid	How many terms was Dwight D. Eisenhower president? 
2308	list	What jurisdictions have youth symphony orchestras? 
2309	factoid	How much calcium is in broccoli? 
2310	factoid	How many American deaths were there in the Korean war? 
2311	factoid	How did the Lindy Hop get its name? 
2312	factoid	How many republics made up the Soviet Union? 
2313	factoid	What does an English stone equal? 
2314	list	What countries provided troops or support to the NATO-led peacekeeping mission in Bosnia? 
2315	factoid	How many tentacles do squids actually have? 
2316	factoid	What is the largest city in Austria? 
2317	factoid	What team drafted Brett Favre? 
2318	factoid	What instrument measures radioactivity? 
2319	factoid	What common medicine discovered by native Americans is from the bark of a willow tree? 
2320	factoid	When was the first TV invented? 
2321	definition	What is Restorative Justice? 
2322	definition	Who is Absalom? 
2323	factoid	What American feminist appeared on a silver dollar? 
2324	definition	Who is Nostradamus? 
2325	factoid	When was the first Superbowl? 
2326	factoid	How far is it from the pitcher's mound to home plate? 
2327	definition	Who is Ari Fleischer? 
2328	factoid	What state was Amelia Earhart born in? 
2329	factoid	How many muscles are there in the human body? 
2330	factoid	What river is under New York's George Washington bridge? 
2331	factoid	What actress has received the most Oscar nominations? 
2332	definition	Who is Machiavelli? 
2333	factoid	How old do you have to be to join the U.S. Navy? 
2334	factoid	What did Peter Minuit buy for the equivalent of $24.00? 
2335	factoid	How did Harry Chapin die? 
2336	factoid	How many layers of skin do we have? 
2337	factoid	How did Joseph Smith die? 
2338	factoid	When was the Titanic built? 
2339	factoid	How did John Quincy Adams die? 
2340	factoid	What instrument did the jazz musician Art Tatum play? 
2341	factoid	When was barbed wire invented? 
2342	factoid	When was the first televised World Series? 
2343	factoid	How many people visited Disneyland in 1999? 
2344	factoid	What city hosted the 1936 Summer Olympics? 
2345	list	What are the titles of the books in Sue Grafton's alphabet series of mysteries? 
2346	list	What countries have won the men's World Cup for soccer? 
2347	factoid	Where is Mount Olympus? 
2348	definition	What is the medical condition shingles? 
2349	definition	Who is Anwar Sadat? 
2350	factoid	How big is the killer whale? 
2351	factoid	How long before bankruptcy is removed from a credit report? 
2352	factoid	What engineer designed the Erie Canal? 
2353	factoid	What did Osama bin Laden's father do for a living? 
2354	factoid	How did Anne Frank die? 
2355	factoid	What 20th century American president died at Warm Springs, Georgia? 
2356	factoid	What instrument did Louis Armstrong play? 
2357	factoid	What city's biggest shopping district is called the Ginza District? 
2358	factoid	Who was responsible for the killing of Duncan in "Macbeth"? 
2359	factoid	What country's soldiers hid in the Trojan horse? 
2360	factoid	What is the gift for the 20th anniversary? 
2361	factoid	What stadium was the first televised MLB game played in? 
2362	factoid	How high is Pikes peak? 
2363	list	Who has been nominated at least twice for an Academy Award but has never won? 
2364	factoid	How hot does it get in Death Valley? 
2365	factoid	What body of water does the Colorado River empty into? 
2366	definition	What is Schadenfreude? 
2367	factoid	How tall is the Washington Monument? 
2368	factoid	What actress played Betsy in "Betsy's Weeding"? 
2369	definition	Who is Annie Oakley? 
2370	factoid	When was the first potato chip made? 
2371	factoid	What type of bee drills holes in wood? 
2372	definition	What is Destiny's Child? 
2373	definition	Who is Alger Hiss? 
2374	factoid	What is the tallest statue in the world? 
2375	factoid	What date did Thomas Jefferson die? 
2376	factoid	What color belt is first in karate? 
2377	factoid	What country is the leading producer of rubber? 
2378	factoid	How did Bob Marley die? 
2379	factoid	What is the scientific name for red ants? 
2380	factoid	What is the name of the official residence of the President of France? 
2381	factoid	What is Horatio's relationship to Hamlet? 
2382	factoid	What passage has the Ten Commandments? 
2383	factoid	How did Jerry Garcia Die? 
2384	factoid	What is the population of Canberra? 
2385	definition	What is the Kama Sutra? 
2386	factoid	How did Harry Houdini die? 
2387	factoid	What country celebrates Guy Fawkes Day? 
2388	factoid	what Arthur Miller play recounts his marriage to Marilyn Monroe? 
2389	list	What languages are spoken in India? 
2390	factoid	What ancient tribe of Mexico left behind huge stone heads standing 6-11 feet tall? 
2391	factoid	What president created social security? 
2392	factoid	When was the Red Cross founded? 
2393	factoid	What color hair did Thomas Jefferson have before gray? 
